Student_ID,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,academic_momentum,engagement_ratio,financial_stress_index,early_performance_score,Cluster,Target,Risk_Status,Risk_Score,trajectory_deteriorating
398,1,43,2,9670,1,1,129.0,1,3,3,5,5,122.4,1,0,0,1,0,0,19,0,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,-1.1500000000000004,0.7142857142857143,1,9.166666666666666,0,Enrolled,AT RISK,81.1,False
399,1,1,1,9853,1,1,125.0,1,34,37,9,9,129.2,1,0,1,0,0,0,20,0,0,6,12,3,10.33333333,0,0,6,14,1,11.0,0,10.8,1.4,1.74,0.6666666699999997,0.1428571428571428,3,4.428571427142857,0,Dropout,AT RISK,44.3,False
400,1,43,1,9773,1,1,119.0,1,19,37,5,5,105.0,1,0,0,1,0,0,23,0,0,6,11,3,11.33333333,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,-0.3333333300000003,0.2857142857142857,1,4.857142855714286,0,Enrolled,AT RISK,78.5,False
401,1,1,3,9670,1,1,120.0,1,37,37,7,7,111.3,1,0,0,1,1,0,19,0,0,5,7,3,11.33333333,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,-0.3333333300000003,0.6666666666666666,1,5.666666665,0,Enrolled,AT RISK,80.6,False
402,1,17,1,9147,1,1,115.0,1,19,37,5,7,112.9,1,0,0,0,1,0,19,0,0,5,7,2,12.5,0,0,5,13,1,11.0,0,9.4,-0.8,-3.12,-1.5,0.1666666666666666,2,4.166666666666666,0,Dropout,AT RISK,57.4,False
403,1,1,1,9238,1,1,145.0,1,1,19,9,9,129.3,0,0,1,1,0,1,19,0,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,0.25,0.5714285714285714,1,4.714285714285714,0,Graduate,AT RISK,75.8,False
404,1,17,1,9238,1,1,132.0,1,37,38,9,5,120.8,0,0,0,1,0,1,19,0,0,6,11,5,11.6,0,0,6,10,6,11.71428571,0,15.5,2.8,-4.06,0.1142857100000007,0.8571428571428571,0,8.285714285714286,0,Graduate,AT RISK,80.2,False
405,1,1,1,9147,1,1,129.0,1,37,37,9,7,117.8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.85714286,0,10.8,1.4,1.74,2.85714286,0.6666666666666666,0,7.333333333333333,0,Enrolled,AT RISK,77.2,False
406,1,17,1,9130,1,1,117.0,1,19,19,4,4,113.5,1,0,0,1,0,0,19,0,0,6,8,6,11.33333333,0,0,6,12,4,13.75,0,8.9,1.4,3.51,2.41666667,0.5714285714285714,1,9.714285711428571,0,Dropout,AT RISK,85.3,True
407,1,17,3,9147,1,1,137.0,1,1,1,4,7,124.4,1,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,-1.5999999999999996,0.6666666666666666,1,10.5,0,Enrolled,AT RISK,77.8,False
408,1,39,1,9085,1,1,130.0,1,37,37,6,6,110.0,0,0,0,1,0,1,25,0,0,6,13,3,11.66666667,0,0,6,14,2,11.33333333,0,11.1,0.6,2.02,-0.3333333399999993,0.2857142857142857,0,5.000000001428571,0,Enrolled,AT RISK,70.1,False
409,1,17,2,9773,1,1,115.0,1,1,1,5,5,119.6,1,0,0,1,0,1,22,0,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,-1.0,0.7142857142857143,0,8.571428571428571,0,Dropout,AT RISK,83.8,False
410,1,44,1,9003,1,1,140.0,1,1,19,3,9,140.0,1,0,1,0,0,0,23,0,0,6,13,5,11.6,0,0,6,11,4,12.25,0,12.4,0.5,1.79,0.6500000000000004,0.5714285714285714,3,8.285714285714286,0,Dropout,AT RISK,50.5,False
411,1,1,1,9147,1,1,158.0,1,19,37,9,7,130.0,1,0,0,1,0,0,20,0,0,5,8,4,11.25,0,0,5,7,5,10.4,0,7.6,2.6,0.32,-0.8499999999999996,0.8333333333333334,1,7.5,0,Graduate,AT RISK,83.2,False
412,1,18,3,9070,1,1,134.0,1,1,1,3,4,121.4,0,0,0,1,0,0,18,0,0,6,6,2,12.0,0,0,6,6,1,11.0,0,9.4,-0.8,-3.12,-1.0,0.1428571428571428,1,3.4285714285714284,0,Dropout,AT RISK,66.3,False
413,1,43,2,9853,1,1,118.0,1,19,1,5,4,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.25,0,0,6,8,4,11.5,0,10.8,1.4,1.74,-0.75,0.5714285714285714,1,7.0,0,Enrolled,AT RISK,90.9,False
414,1,1,2,9254,1,1,137.0,1,38,19,9,7,125.1,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,9,5,11.2,0,7.6,2.6,0.32,-0.5500000000000007,0.7142857142857143,1,6.7142857142857135,0,Enrolled,AT RISK,95.5,False
415,1,17,1,9238,1,1,128.0,1,19,1,0,5,122.1,1,0,0,1,0,0,18,0,0,6,9,5,11.83333333,0,0,6,7,5,13.8,0,13.9,-0.3,0.79,1.9666666700000004,0.7142857142857143,1,8.45238095,0,Graduate,AT RISK,86.1,False
416,1,17,1,9147,1,1,120.0,1,3,3,2,2,112.0,0,0,0,1,0,0,20,0,0,5,10,4,11.0,0,0,5,7,4,11.5,0,15.5,2.8,-4.06,0.5,0.6666666666666666,1,7.333333333333333,0,Enrolled,AT RISK,84.7,False
417,1,17,1,9130,1,1,131.0,1,19,9,5,3,118.4,0,0,0,1,0,0,19,0,0,5,8,3,12.0,0,0,5,7,5,12.83333333,0,7.6,2.6,0.32,0.8333333300000003,0.8333333333333334,1,6.0,0,Graduate,AT RISK,91.7,False
418,1,17,1,9853,1,1,140.0,1,38,19,4,10,122.3,1,0,0,1,0,0,19,0,0,6,9,4,13.0,0,0,6,9,4,12.25,0,12.7,3.7,-1.7,-0.75,0.5714285714285714,1,7.428571428571428,0,Dropout,AT RISK,92.2,False
419,1,1,1,9254,1,1,136.0,1,12,1,4,4,122.0,1,0,0,1,0,0,18,0,0,6,8,6,11.33333333,0,0,6,11,6,10.83333333,0,7.6,2.6,0.32,-0.5,0.8571428571428571,1,9.714285711428571,0,Graduate,AT RISK,87.9,True
420,1,1,1,9853,1,1,125.0,1,38,38,9,9,125.4,0,0,1,0,0,0,19,0,0,7,11,4,12.0,0,0,7,9,6,11.83333333,0,16.2,0.3,-0.92,-0.1666666699999996,0.75,3,6.0,0,Dropout,AT RISK,49.3,False
421,1,17,2,9853,1,1,123.0,1,1,1,3,9,116.7,1,0,0,1,0,0,19,0,0,6,8,5,13.0,0,0,6,8,4,10.75,0,9.4,-0.8,-3.12,-2.25,0.5714285714285714,1,9.285714285714286,0,Graduate,AT RISK,82.6,True
422,1,1,1,9085,1,1,146.0,1,1,1,9,7,126.0,0,0,0,1,0,0,19,0,0,5,7,3,12.33333333,0,0,5,7,4,10.25,0,7.6,2.6,0.32,-2.0833333300000003,0.6666666666666666,1,6.166666665,0,Enrolled,AT RISK,81.6,False
423,1,1,2,9085,1,1,127.0,1,38,37,5,7,123.9,1,0,0,1,0,0,18,0,0,5,9,4,13.0,0,0,5,8,5,13.14285714,0,10.8,1.4,1.74,0.1428571400000002,0.8333333333333334,1,8.666666666666666,0,Graduate,AT RISK,92.7,False
424,1,42,1,9147,1,1,139.0,1,3,38,2,5,112.3,1,0,0,1,0,0,19,0,0,5,8,2,11.5,0,0,5,10,3,10.85714286,0,10.8,1.4,1.74,-0.6428571400000003,0.5,1,3.833333333333333,0,Enrolled,AT RISK,85.1,False
425,1,17,3,9670,1,1,110.0,1,19,1,4,4,107.5,1,0,0,1,0,1,18,0,0,6,11,4,12.25,0,0,6,10,4,11.0,0,12.7,3.7,-1.7,-1.25,0.5714285714285714,0,7.0,0,Dropout,AT RISK,77.2,False
426,1,1,3,9670,1,1,121.0,1,1,19,5,5,111.9,1,0,0,1,1,1,20,0,0,6,7,6,11.33333333,0,0,6,10,4,10.57142857,0,10.8,1.4,1.74,-0.7619047600000002,0.5714285714285714,0,9.714285711428571,0,Enrolled,AT RISK,81.2,True
427,1,1,1,9670,1,1,129.0,1,1,37,4,9,118.2,0,0,0,1,1,0,19,0,0,5,5,5,10.8,0,0,5,5,4,12.25,0,9.4,-0.8,-3.12,1.4499999999999993,0.6666666666666666,1,9.000000000000002,0,Graduate,AT RISK,78.3,False
428,1,1,1,9238,1,1,123.0,1,37,37,9,9,115.0,1,0,0,1,0,0,19,0,0,6,10,4,10.25,0,0,6,8,6,10.71428571,0,11.1,0.6,2.02,0.4642857100000004,0.8571428571428571,1,5.857142857142857,0,Graduate,AT RISK,88.5,False
429,1,1,1,9238,1,1,138.0,1,37,37,9,9,135.9,1,0,0,1,0,0,19,0,0,6,11,5,11.6,0,0,6,11,6,11.66666667,0,7.6,2.6,0.32,0.06666667,0.8571428571428571,1,8.285714285714286,0,Enrolled,AT RISK,86.9,False
430,1,17,1,9254,1,1,111.0,1,19,19,3,10,117.7,0,0,0,1,0,0,20,0,0,6,8,5,10.8,0,0,6,9,4,11.5,0,9.4,-0.8,-3.12,0.6999999999999993,0.5714285714285714,1,7.714285714285715,0,Graduate,AT RISK,92.5,False
431,1,17,1,9238,1,1,126.0,1,37,19,9,8,116.9,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,0,6,12,3,11.66666667,0,12.7,3.7,-1.7,1.2916666699999997,0.4285714285714285,1,8.892857142857142,0,Enrolled,AT RISK,88.7,False
432,1,17,1,9238,1,1,134.0,1,3,1,3,4,133.0,1,0,0,1,0,0,18,0,0,6,8,6,11.75,0,0,6,10,5,12.0,0,12.7,3.7,-1.7,0.25,0.7142857142857143,1,10.071428571428571,0,Graduate,AT RISK,90.5,True
433,1,1,1,9853,1,1,129.0,1,19,38,2,7,126.9,1,0,0,1,0,1,19,0,0,6,9,5,12.2,0,0,6,10,4,11.5,0,7.6,2.6,0.32,-0.6999999999999993,0.5714285714285714,0,8.714285714285714,0,Enrolled,AT RISK,88.0,False
434,1,17,2,9147,1,1,131.0,1,1,19,4,5,120.2,1,0,0,1,0,0,21,0,0,5,10,4,11.75,0,0,5,6,5,11.6,0,12.4,0.5,1.79,-0.1500000000000003,0.8333333333333334,1,7.833333333333333,0,Graduate,AT RISK,96.7,False
435,1,17,3,9147,1,1,125.0,1,38,19,7,7,125.7,0,0,0,1,0,0,20,0,0,5,7,5,11.16666667,0,0,5,9,4,10.75,0,15.5,2.8,-4.06,-0.4166666699999997,0.6666666666666666,1,9.305555558333332,0,Enrolled,AT RISK,84.5,False
436,1,1,1,9130,1,1,117.0,1,1,1,9,9,109.3,1,0,0,1,0,0,20,0,0,5,10,4,12.5,0,0,5,12,2,13.0,0,12.7,3.7,-1.7,0.5,0.3333333333333333,1,8.333333333333332,0,Enrolled,AT RISK,82.4,False
437,1,1,2,9147,1,1,130.0,1,37,37,9,9,117.8,0,0,0,1,0,0,18,0,0,5,8,2,10.0,0,0,5,9,3,11.33333333,0,7.6,2.6,0.32,1.3333333300000003,0.5,1,3.333333333333333,0,Enrolled,AT RISK,80.7,False
438,1,1,1,9147,1,1,127.0,1,19,19,5,5,129.8,1,0,0,1,0,0,22,0,0,5,8,3,10.33333333,0,0,5,11,2,10.0,0,7.6,2.6,0.32,-0.3333333300000003,0.3333333333333333,1,5.166666665,0,Dropout,AT RISK,89.5,False
439,1,17,1,9254,1,1,121.0,1,1,1,4,4,123.1,1,0,0,1,1,0,21,0,0,6,11,6,11.16666667,0,0,6,14,3,14.66666667,0,7.6,2.6,0.32,3.5,0.4285714285714285,1,9.571428574285711,0,Enrolled,AT RISK,71.0,False
440,1,43,1,9070,1,1,135.0,1,19,19,9,9,122.8,1,0,0,1,1,1,20,0,0,6,8,3,11.0,0,0,6,8,2,11.33333333,0,10.8,1.4,1.74,0.3333333300000003,0.2857142857142857,0,4.714285714285714,0,Enrolled,AT RISK,79.5,False
441,1,17,2,9853,1,1,123.0,1,3,1,2,3,124.1,1,0,0,1,0,0,18,0,0,6,7,2,14.5,0,0,6,6,1,10.0,0,15.5,2.8,-4.06,-4.5,0.1428571428571428,1,4.142857142857142,0,Dropout,AT RISK,51.2,True
442,1,39,1,9991,0,1,150.0,1,19,38,9,8,140.9,0,1,0,1,0,0,24,0,0,5,7,3,10.66666667,0,0,5,7,3,10.5,0,10.8,1.4,1.74,-0.1666666699999996,0.5,1,5.333333335,0,Dropout,AT RISK,0.0,False
443,1,1,1,9254,1,1,129.0,1,1,1,4,2,126.2,0,0,1,0,0,1,21,0,0,6,7,6,13.42857143,0,0,6,8,6,11.33333333,0,8.9,1.4,3.51,-2.0952380999999995,0.8571428571428571,2,11.51020408285714,0,Dropout,AT RISK,49.8,False
444,1,17,1,9147,1,1,127.0,1,1,37,4,8,121.1,1,0,0,1,1,1,20,0,0,5,11,4,12.0,0,0,5,5,5,12.8,0,11.1,0.6,2.02,0.8000000000000007,0.8333333333333334,0,8.0,0,Graduate,AT RISK,82.9,False
445,1,18,2,9853,1,1,123.0,1,1,3,9,2,123.7,1,0,1,0,0,0,20,0,0,6,11,5,13.2,0,0,6,8,4,10.75,0,10.8,1.4,1.74,-2.4499999999999997,0.5714285714285714,3,9.428571428571429,0,Dropout,AT RISK,51.5,False
446,1,17,3,9254,1,1,127.0,1,12,38,5,7,116.9,1,0,1,1,0,0,18,0,0,6,7,5,12.2,0,0,6,10,4,12.25,0,12.4,0.5,1.79,0.0500000000000007,0.5714285714285714,2,8.714285714285714,0,Dropout,AT RISK,78.0,True
447,1,39,1,9556,1,1,133.1,1,38,19,9,6,100.0,1,0,0,1,0,1,25,0,0,7,11,5,12.58,0,0,7,9,6,12.15714286,0,8.9,1.4,3.51,-0.4228571399999996,0.75,0,7.8625,0,Graduate,AT RISK,71.4,False
448,1,43,1,9500,1,1,140.0,1,19,38,9,7,125.7,1,0,0,1,1,1,19,0,0,7,8,5,11.2,0,0,7,8,5,11.2,0,7.6,2.6,0.32,0.0,0.625,0,7.0,0,Enrolled,AT RISK,79.1,False
449,1,1,1,9670,1,1,115.0,1,19,37,9,9,114.3,0,0,0,1,1,0,18,0,0,6,7,4,12.6,0,0,6,6,4,13.0,0,12.4,0.5,1.79,0.4000000000000003,0.5714285714285714,1,7.199999999999999,0,Dropout,AT RISK,87.9,False
450,1,1,2,9147,1,1,122.0,1,1,38,4,5,116.4,0,0,0,1,1,0,21,0,0,5,10,3,11.25,0,0,5,9,3,11.0,0,15.5,2.8,-4.06,-0.25,0.5,1,5.625,0,Enrolled,AT RISK,86.4,False
451,1,42,1,9003,1,1,140.0,1,1,3,4,2,140.0,1,0,0,1,1,0,23,0,0,6,14,5,12.0,0,0,6,12,5,12.14285714,0,15.5,2.8,-4.06,0.1428571400000002,0.7142857142857143,1,8.571428571428571,0,Enrolled,AT RISK,70.7,False
452,1,1,1,9773,1,1,127.0,1,5,3,4,4,122.8,1,0,0,1,1,0,20,0,0,6,7,6,12.16666667,0,0,6,9,3,12.0,0,12.4,0.5,1.79,-0.1666666699999996,0.4285714285714285,1,10.428571431428573,0,Enrolled,AT RISK,91.4,True
453,1,17,1,9773,1,1,125.0,1,3,3,2,3,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,0.1999999999999993,0.4285714285714285,1,6.171428571428572,0,Dropout,AT RISK,83.1,False
454,1,1,1,9773,1,1,109.0,1,2,3,3,3,111.8,1,0,1,1,1,0,25,0,0,6,8,6,11.57142857,0,0,6,9,6,11.57142857,0,15.5,2.8,-4.06,0.0,0.8571428571428571,2,9.918367345714286,0,Dropout,AT RISK,59.6,False
455,1,1,1,9238,1,1,135.0,1,1,38,4,6,122.1,0,1,1,0,1,0,19,0,0,6,6,4,11.5,0,0,6,6,5,11.0,0,8.9,1.4,3.51,-0.5,0.7142857142857143,3,6.571428571428571,0,Dropout,AT RISK,11.1,False
456,1,18,2,9070,1,1,122.0,1,38,19,5,5,119.9,0,0,0,1,1,0,18,0,0,6,8,5,11.0,0,0,6,6,4,10.75,0,9.4,-0.8,-3.12,-0.25,0.5714285714285714,1,7.857142857142858,0,Graduate,AT RISK,89.3,False
457,1,17,2,9254,1,1,140.0,1,3,3,2,2,124.3,0,0,0,0,1,0,18,0,0,6,9,5,11.2,0,0,6,14,2,10.0,0,9.4,-0.8,-3.12,-1.1999999999999993,0.2857142857142857,2,8.0,0,Dropout,AT RISK,59.7,False
458,1,1,1,9085,1,1,130.0,1,19,38,9,9,126.9,0,0,1,1,0,0,24,0,0,6,8,6,13.28571429,0,0,6,13,6,12.875,0,11.1,0.6,2.02,-0.4107142899999996,0.8571428571428571,2,11.387755105714286,0,Graduate,AT RISK,65.8,True
459,1,1,2,9773,1,1,130.0,1,19,38,3,9,126.5,1,0,0,1,0,0,18,0,0,6,8,4,12.5,0,0,6,6,5,12.6,0,12.7,3.7,-1.7,0.0999999999999996,0.7142857142857143,1,7.142857142857142,0,Graduate,AT RISK,88.8,False
460,1,1,1,9670,1,1,113.0,1,37,19,9,9,110.2,1,0,0,1,0,0,22,0,0,5,7,3,12.66666667,0,0,5,6,4,12.0,0,7.6,2.6,0.32,-0.6666666699999997,0.6666666666666666,1,6.333333335,0,Enrolled,AT RISK,84.8,False
461,1,17,3,9853,1,1,140.0,1,38,38,5,7,126.7,1,0,0,1,0,0,19,0,0,6,9,5,12.4,0,0,6,10,3,10.66666667,0,10.8,1.4,1.74,-1.733333330000001,0.4285714285714285,1,8.857142857142858,0,Dropout,AT RISK,86.8,False
462,1,43,1,9773,1,1,129.0,1,1,1,4,8,129.0,0,0,0,0,0,0,21,0,0,6,7,6,12.0,0,0,6,6,6,12.0,0,10.8,1.4,1.74,0.0,0.8571428571428571,2,10.285714285714285,0,Dropout,AT RISK,64.0,False
463,1,1,1,9085,1,1,124.0,1,2,1,4,10,117.4,1,0,0,1,0,0,19,0,0,5,7,4,12.75,0,0,5,5,5,12.0,0,10.8,1.4,1.74,-0.75,0.8333333333333334,1,8.5,0,Graduate,AT RISK,85.3,False
464,1,1,1,9853,1,1,121.0,1,19,19,7,7,113.0,1,0,0,1,0,0,21,0,0,6,9,5,12.4,0,0,6,11,1,11.0,0,12.7,3.7,-1.7,-1.4000000000000004,0.1428571428571428,1,8.857142857142858,0,Dropout,AT RISK,81.9,False
465,1,43,1,9500,1,1,120.0,1,37,37,9,6,120.0,1,0,0,1,0,0,26,0,0,7,8,6,12.0,0,0,7,8,6,12.0,0,7.6,2.6,0.32,0.0,0.75,1,9.0,0,Enrolled,AT RISK,75.5,True
466,1,39,1,9991,0,1,150.0,1,1,37,4,6,120.0,0,0,0,1,1,0,25,0,0,5,6,4,10.5,0,0,5,6,5,12.0,0,9.4,-0.8,-3.12,1.5,0.8333333333333334,1,7.0,0,Graduate,AT RISK,33.4,False
467,1,39,1,9500,1,1,130.0,1,19,19,3,7,129.0,0,0,1,0,0,0,26,0,0,7,11,4,12.86,0,0,7,10,5,11.56666667,0,12.4,0.5,1.79,-1.2933333299999994,0.625,3,6.43,0,Dropout,AT RISK,51.1,False
468,1,16,2,9070,1,1,137.0,1,1,1,3,1,141.2,1,0,1,1,1,0,19,0,0,6,11,5,11.2,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,0.8000000000000007,0.8571428571428571,2,8.0,0,Graduate,AT RISK,64.1,False
469,1,1,1,9773,1,1,117.0,1,1,37,5,9,118.4,0,0,0,1,1,1,19,0,0,6,8,6,11.83333333,0,0,6,11,3,13.0,0,15.5,2.8,-4.06,1.1666666699999997,0.4285714285714285,0,10.14285714,0,Graduate,AT RISK,74.3,True
470,1,17,3,9119,1,1,115.0,1,3,1,3,3,116.1,1,0,0,0,1,0,18,0,0,5,8,5,12.5,0,0,5,7,5,13.57142857,0,12.4,0.5,1.79,1.07142857,0.8333333333333334,2,10.416666666666668,0,Dropout,AT RISK,61.2,False
471,1,17,1,9147,1,1,110.0,1,1,1,4,4,99.0,0,0,0,1,1,0,21,0,0,5,5,5,11.0,0,0,5,11,3,11.42857143,0,10.8,1.4,1.74,0.4285714299999998,0.5,1,9.166666666666668,0,Enrolled,AT RISK,81.8,True
472,1,17,1,9670,1,1,140.0,1,1,1,4,3,133.4,0,0,0,1,1,0,24,0,0,6,6,4,11.25,0,0,6,9,4,10.42857143,0,10.8,1.4,1.74,-0.8214285700000001,0.5714285714285714,1,6.428571428571428,0,Enrolled,AT RISK,88.0,True
473,1,17,1,9670,1,1,138.0,1,1,1,4,8,123.0,0,0,1,0,1,0,20,0,0,6,7,5,12.4,0,0,6,8,4,13.0,0,13.9,-0.3,0.79,0.5999999999999996,0.5714285714285714,3,8.857142857142858,0,Enrolled,AT RISK,56.3,False
474,1,1,1,9119,1,1,160.0,1,37,37,9,6,153.7,0,0,0,1,1,0,19,0,0,5,7,1,13.0,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,-3.0,0.3333333333333333,1,2.1666666666666665,0,Enrolled,AT RISK,53.5,False
475,1,1,1,9254,1,1,124.0,1,37,38,9,8,114.6,1,0,0,1,1,0,19,0,0,6,13,2,12.0,0,0,6,12,1,13.0,0,7.6,2.6,0.32,1.0,0.1428571428571428,1,3.4285714285714284,0,Dropout,AT RISK,71.5,False
476,1,39,1,9003,1,1,133.1,1,38,37,9,4,120.0,0,0,0,1,1,0,30,0,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,0.2249999999999996,0.7142857142857143,1,9.75,0,Graduate,AT RISK,67.4,False
477,1,1,1,9147,1,1,143.0,1,1,37,9,9,135.0,1,0,0,1,0,0,21,0,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,1.0,0.8333333333333334,1,7.333333333333333,0,Enrolled,AT RISK,86.7,False
478,1,17,3,9853,1,1,132.0,1,34,34,0,0,131.3,1,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,-1.3000000000000007,0.5714285714285714,1,8.428571428571429,0,Dropout,AT RISK,77.5,False
479,1,1,1,9238,1,1,133.0,1,34,37,5,5,120.4,0,0,0,0,0,0,21,0,0,6,12,2,11.5,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,1.5,0.1428571428571428,2,3.2857142857142856,0,Dropout,AT RISK,57.2,False
480,1,1,1,9991,0,1,122.0,1,37,37,9,3,113.6,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,0.5,0.5,1,3.833333333333333,0,Enrolled,AT RISK,36.7,False
481,1,17,1,9254,1,1,150.0,1,1,1,9,10,142.7,0,0,1,1,0,0,18,0,0,6,9,4,11.0,0,0,6,12,3,11.33333333,0,7.6,2.6,0.32,0.3333333300000003,0.4285714285714285,2,6.285714285714286,0,Dropout,AT RISK,68.3,False
482,1,39,1,9500,1,1,130.0,1,19,19,9,8,105.8,0,0,0,1,0,0,26,0,0,7,12,3,13.76666667,0,0,7,11,3,12.06666667,0,13.9,-0.3,0.79,-1.6999999999999993,0.375,1,5.16250000125,0,Dropout,AT RISK,72.2,False
483,1,1,1,9238,1,1,115.0,1,19,38,7,7,108.7,0,0,0,1,0,1,19,0,0,6,9,5,10.8,0,0,6,8,6,10.71428571,0,15.5,2.8,-4.06,-0.0857142900000003,0.8571428571428571,0,7.714285714285715,0,Graduate,AT RISK,78.3,False
484,1,43,1,9238,1,1,109.0,1,19,37,5,5,108.3,0,0,0,1,0,1,21,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,1.9000000000000004,0.7142857142857143,0,3.0,0,Enrolled,AT RISK,67.1,False
485,1,1,2,9147,1,1,129.0,1,38,19,3,7,118.9,1,0,0,1,0,0,19,0,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,1.6999999999999993,0.5,1,8.533333333333333,0,Enrolled,AT RISK,90.1,False
486,1,16,3,9853,1,1,134.0,1,19,37,9,9,121.1,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,-0.3999999999999986,0.7142857142857143,1,8.714285714285714,0,Enrolled,AT RISK,89.7,False
487,1,17,1,9238,1,1,137.0,1,1,38,5,8,125.8,0,0,0,0,0,1,18,0,0,6,10,6,12.66666667,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,-1.1666666699999997,0.2857142857142857,1,10.85714286,0,Dropout,AT RISK,65.2,True
488,1,17,2,9556,1,1,133.1,1,37,38,9,8,106.0,1,0,0,1,0,0,19,0,0,7,16,2,12.75,0,0,7,12,2,11.0,0,8.9,1.4,3.51,-1.75,0.25,1,3.1875,0,Dropout,AT RISK,63.2,False
489,1,1,1,9670,1,1,120.0,1,38,19,4,8,115.1,0,0,0,1,0,0,19,0,0,6,8,3,11.66666667,0,0,6,11,5,13.625,0,10.8,1.4,1.74,1.9583333300000003,0.7142857142857143,1,5.000000001428571,0,Enrolled,AT RISK,88.7,False
490,1,39,1,9991,0,1,130.0,1,37,37,9,9,151.6,0,0,0,1,0,0,24,0,0,5,9,5,12.28571429,0,0,5,8,5,12.125,0,16.2,0.3,-0.92,-0.1607142899999996,0.8333333333333334,1,10.238095241666668,0,Enrolled,AT RISK,35.1,False
491,1,39,1,9500,1,1,133.1,1,19,19,5,6,121.4,0,0,1,1,0,0,28,0,0,7,12,4,13.375,0,0,7,7,5,13.5,0,13.9,-0.3,0.79,0.125,0.625,2,6.6875,0,Enrolled,AT RISK,62.1,False
492,1,17,1,9238,1,1,125.0,1,4,3,1,1,119.8,0,0,0,1,0,0,18,0,0,6,9,5,11.57142857,0,0,6,8,6,12.14285714,0,16.2,0.3,-0.92,0.5714285700000001,0.8571428571428571,1,8.265306121428571,0,Graduate,AT RISK,83.2,False
493,1,1,1,9853,1,1,160.0,1,1,37,9,9,146.0,1,0,0,1,0,0,19,0,0,6,11,3,10.33333333,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,1.4666666700000004,0.7142857142857143,1,4.428571427142857,0,Enrolled,AT RISK,70.7,False
494,1,1,1,9147,1,1,124.0,1,38,19,3,10,128.6,1,0,0,1,0,0,20,0,0,5,5,4,12.0,0,0,4,4,2,11.5,0,7.6,2.6,0.32,-0.5,0.4,1,8.0,0,Enrolled,AT RISK,77.5,False
495,1,1,1,9991,0,1,140.0,1,37,37,9,9,124.6,0,0,0,1,0,0,29,0,0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,-1.1500000000000004,0.6666666666666666,1,9.5,0,Enrolled,AT RISK,31.4,False
496,1,1,1,9238,1,1,106.0,1,1,1,3,3,105.0,0,0,0,1,1,0,20,0,0,6,9,5,11.0,0,0,6,9,5,12.16666667,0,11.1,0.6,2.02,1.1666666699999997,0.7142857142857143,1,7.857142857142858,0,Graduate,AT RISK,84.9,False
497,1,17,2,9670,1,1,128.0,1,37,38,5,8,121.7,0,0,0,1,1,1,20,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,-1.6500000000000004,0.6666666666666666,0,10.333333333333334,0,Graduate,AT RISK,73.1,False
